"match_id","radiant_team_id","dire_team_id","duration","radiant_score","dire_score","radiant_win"
3109912860,2678752,350190,1265,3,25,true
2165501557,2677516,2742158,1717,0,0,true
2243551640,2677110,2738555,1504,0,0,true
2851421165,2677025,3691991,3518,43,40,true
2679884943,2677025,3214108,5206,27,36,true
2796812958,2677025,2701329,2017,14,33,false
2667169504,2677025,3214108,2084,4,20,false
2783464291,2677025,3334608,2256,32,25,true
2867122331,2677025,2701329,2981,29,29,false
2679837580,2677025,3214108,1567,2,15,false
2715554686,2677025,3214108,2640,18,38,false
2781396214,2677025,3333433,1982,18,28,false
2763785468,2677025,3477208,1617,23,16,true
2715610842,2677025,3214108,2370,11,26,false
2667103957,2677025,3214108,2599,26,22,true
2656451221,2677025,3333361,3125,31,40,false
2803429008,2677025,3334608,2515,12,40,false
2715490848,2677025,3214108,2404,24,14,true
2740778557,2677025,2552670,1093,16,2,true
2403952736,2677025,1633432,2090,27,18,true
2743352161,2677025,2672298,2508,20,34,false
2783157556,2677025,3321220,991,19,2,true
2769580074,2677025,1836806,1593,7,20,false
2781350292,2677025,3333433,1703,14,34,false
2662309172,2677025,3334608,1460,26,5,true
2679987112,2677025,3214108,1308,5,22,false
2715707364,2677025,3,2109,20,29,false
2486953172,2677025,2788413,3142,32,33,true
2506349579,2677025,2512249,2216,17,32,false
2524144375,2677025,2672298,2454,19,26,false
2677626358,2677025,3333361,1925,31,16,true
2677718897,2677025,2672298,2415,26,26,false
2506261838,2677025,2512249,1515,5,21,false
2861176019,2677025,3513460,1963,16,15,true
2677591521,2677025,3333361,1315,20,13,true
2677839586,2677025,2672298,2216,35,17,true
2489017951,2677025,1633432,1132,16,5,true
2340758007,2677025,2512249,1259,5,21,false
2501986398,2677025,2586976,2547,17,27,false
2851630410,2677025,3333433,2660,29,14,true
2517474624,2677025,1884355,2115,10,35,false
2743414037,2677025,2672298,1575,8,22,false
2342839981,2677025,2640099,4547,28,42,true
2343051702,2677025,2837183,1289,5,17,true
2343008875,2677025,2837183,1382,14,22,true
2342960775,2677025,2837183,2110,23,26,false
2466075858,2677025,3,1698,8,20,true
2656390711,2677025,67,2062,23,15,false
2493699256,2677025,2622695,2211,23,20,false
2680032981,2677025,3214108,2441,22,17,false
2466472513,2677025,1884355,2814,28,30,false
2466151858,2677025,3,2334,13,30,true
2463943541,2677025,2791077,1556,19,9,false
2406270807,2677025,2701329,2808,31,24,false
2406229857,2677025,2701329,1781,26,11,false
2484657856,2677025,2527544,1324,17,11,false
2675691627,2677025,3333433,3853,35,38,false
2404141174,2677025,2640099,2192,27,17,false
2675845030,2677025,3333433,1828,23,12,false
2708366900,2677025,3333433,1440,25,12,false
2844404419,2677025,2701329,2297,49,53,true
2675768938,2677025,3333433,3336,25,29,true
2338771383,2677025,2791586,1839,28,5,false
2679987112,2677025,3214108,1308,5,22,true
2338809536,2677025,2791586,2016,22,21,false
2403952736,2677025,1633432,2090,27,18,false
2715707364,2677025,3,2109,20,29,true
2501986398,2677025,2586976,2547,17,27,true
2515338113,2677025,2672298,1464,28,11,false
2506349579,2677025,2512249,2216,17,32,true
2489017951,2677025,1633432,1132,16,5,false
2506261838,2677025,2512249,1515,5,21,true
2677718897,2677025,2672298,2415,26,26,true
2861176019,2677025,3513460,1963,16,15,false
2677591521,2677025,3333361,1315,20,13,false
2677839586,2677025,2672298,2216,35,17,false
2340758007,2677025,2512249,1259,5,21,true
2486953172,2677025,2788413,3142,32,33,false
2461926251,2677025,39,1118,9,25,true
2461746185,2677025,3,2717,40,18,false
2743414037,2677025,2672298,1575,8,22,true
2620508273,2676492,2628204,976,30,15,true
2569189653,2676492,2011288,1703,44,19,false
2569311644,2676492,3069376,1780,30,19,false
3109101518,2674713,2967569,3021,40,26,true
3163703804,2674713,3922738,1880,12,26,false
3109101518,2674713,2967569,3021,40,26,false
3163703804,2674713,3922738,1880,12,26,true
2835744509,2674663,3550868,1775,46,10,true
2835744509,2674663,3550868,1775,46,10,false
2600535747,2674663,3156116,1901,50,11,false
3163936865,2672298,4151852,1105,3,18,false
3164376207,2672298,3922738,2493,24,33,false
3049192050,2672298,1633432,2170,12,20,false
3164439364,2672298,3922738,2274,20,25,false
3194037413,2672298,3,3188,16,30,false
2171668128,2672298,2640099,2079,0,0,false
3194167693,2672298,3,3144,17,36,false
2338414744,2672298,2791586,1725,19,17,true
2489078181,2672298,2728038,1826,46,26,true
2040031687,2672298,2512249,1194,0,0,false
2102970634,2672298,2701329,3924,0,0,false
2730432722,2672298,1061269,1977,22,27,false
2372508859,2672298,2837183,2667,21,24,false
2370475520,2672298,2217730,1615,29,17,true
2848964766,2672298,3580606,2533,31,16,true
3166616641,2672298,2512249,2061,28,18,true
2806100392,2672298,3513460,1639,29,11,true
2912523653,2672298,2854942,2378,42,20,true
3046767664,2672298,3414796,1872,38,15,true
3218960737,2672298,4481957,1829,30,14,true
3240086740,2672298,4151852,1569,25,14,true
3239358776,2672298,2674713,1394,19,10,true
3047588593,2672298,3705786,2037,26,12,true
3198371067,2672298,3724222,2389,31,29,true
2863053784,2672298,3333433,1286,27,5,true
2914075694,2672298,2745129,1364,34,10,true
3163996103,2672298,4151852,1730,27,23,true
2500255082,2672298,2890909,1490,28,10,true
2040077684,2672298,2512249,1848,0,0,false
3225432207,2672298,2626397,2476,32,19,true
2197814888,2672298,67,3077,0,0,false
2528674982,2672298,1884355,1573,21,12,true
2844198073,2672298,3686761,1769,31,25,true
3280117786,2672298,3477208,1701,20,10,true
2338589621,2672298,2677025,2903,39,34,false
2370514157,2672298,2217730,1628,17,27,false
2374927043,2672298,2677025,2711,26,32,false
2374869737,2672298,2677025,2058,22,27,false
2740851412,2672298,2537636,1943,34,21,true
3251854618,2672298,2108395,1318,5,19,false
2352366928,2672298,2677025,3268,31,41,false
2945279574,2672298,3722973,2664,28,34,false
2513423345,2672298,2788413,2053,18,21,true
2513597584,2672298,2788413,1298,25,15,true
2513531885,2672298,2788413,1908,28,37,true
2496218266,2672298,2884142,1036,21,4,true
2477612698,2672298,2447557,3342,43,33,true
2105338847,2672298,1633432,1563,0,0,true
2517642379,2672298,2622695,1246,24,18,true
2519656393,2672298,67,3472,24,35,false
2105297570,2672298,1633432,1278,0,0,true
2677586110,2672298,3214108,1895,28,7,true
2506858239,2672298,2310555,1369,28,11,true
2876401628,2672298,2701329,1980,47,23,true
2477809112,2672298,2310555,1596,18,13,true
2504642292,2672298,1884355,2369,26,22,true
2856977455,2672298,3513460,1448,18,12,true
2524072750,2672298,2677025,2198,25,13,true
2114206849,2672298,2512249,809,0,0,false
2656346968,2672298,3333361,2056,27,16,true
3161379302,2672298,2666603,2671,24,10,true
3216697654,2672298,3922738,3802,29,28,true
2910215771,2672298,3334209,1663,35,8,true
2620218851,2672298,2386699,1473,36,14,true
2623048563,2672298,3320817,1716,32,29,true
2131129958,2672298,3,2344,0,0,false
2660185249,2672298,2610270,2665,30,24,true
2667295362,2672298,3333361,2883,35,31,true
2142836969,2672298,3,1667,0,0,false
3276246388,2672298,3715574,1835,13,18,false
3276246388,2672298,3715574,1835,13,18,true
3163936865,2672298,4151852,1105,3,18,true
2727428126,2672298,3321220,1239,30,10,false
3164376207,2672298,3922738,2493,24,33,true
3049629171,2672298,720700,1413,25,11,false
3049192050,2672298,1633432,2170,12,20,true
3164439364,2672298,3922738,2274,20,25,true
2528758862,2672298,1884355,1746,16,11,false
2729539874,2672298,3321220,2203,33,21,false
2489078181,2672298,2728038,1826,46,26,false
3194037413,2672298,3,3188,16,30,true
2102970634,2672298,2701329,3924,0,0,true
3194167693,2672298,3,3144,17,36,true
2729678939,2672298,3321220,1638,22,37,true
2114206849,2672298,2512249,809,0,0,true
2142836969,2672298,3,1667,0,0,true
2338414744,2672298,2791586,1725,19,17,false
2131079341,2672298,3,1801,0,0,true
2131129958,2672298,3,2344,0,0,true
2136258105,2672298,67,1476,0,0,false
2114243659,2672298,2512249,1675,0,0,false
2370475520,2672298,2217730,1615,29,17,false
2949777215,2672298,2859105,1706,27,24,false
3218960737,2672298,4481957,1829,30,14,false
3279907240,2672298,3715574,2523,22,11,false
2040077684,2672298,2512249,1848,0,0,true
3225432207,2672298,2626397,2476,32,19,false
2844198073,2672298,3686761,1769,31,25,false
3280117786,2672298,3477208,1701,20,10,false
2370514157,2672298,2217730,1628,17,27,true
2171668128,2672298,2640099,2079,0,0,true
2844647758,2672298,1633432,1038,19,7,false
2945279574,2672298,3722973,2664,28,34,true
2105338847,2672298,1633432,1563,0,0,false
2477612698,2672298,2447557,3342,43,33,false
2496218266,2672298,2884142,1036,21,4,false
2513531885,2672298,2788413,1908,28,37,false
2517642379,2672298,2622695,1246,24,18,false
2487085535,2672298,1884355,1639,12,28,true
2338589621,2672298,2677025,2903,39,34,true
2105297570,2672298,1633432,1278,0,0,false
2524072750,2672298,2677025,2198,25,13,false
2519656393,2672298,67,3472,24,35,true
2477918657,2672298,2622695,2849,28,25,false
2500255082,2672298,2890909,1490,28,10,false
2961299635,2672298,2512249,2859,42,57,true
2677586110,2672298,3214108,1895,28,7,false
2197814888,2672298,67,3077,0,0,true
3282243909,2672298,3715574,1907,31,17,false
2374927043,2672298,2677025,2711,26,32,true
2506858239,2672298,2310555,1369,28,11,false
2528674982,2672298,1884355,1573,21,12,false
2677624868,2672298,3214108,1720,8,18,true
3189817707,2672298,4368139,1564,57,13,false
2941102313,2672298,3,1423,6,27,true
2504642292,2672298,1884355,2369,26,22,false
2677775647,2672298,2677025,1917,9,22,true
2856977455,2672298,3513460,1448,18,12,false
2848964766,2672298,3580606,2533,31,16,false
3161379302,2672298,2666603,2671,24,10,false
2114306261,2672298,2512249,1514,0,0,false
2519797903,2672298,67,2112,32,22,false
2338518781,2672298,2677025,2136,16,22,true
3218798615,2672298,4372042,2290,36,13,false
2513597584,2672298,2788413,1298,25,15,false
2867313126,2672298,3580606,1021,20,7,false
3216697654,2672298,3922738,3802,29,28,false
2743155000,2672298,3214108,2091,13,37,true
3046767664,2672298,3414796,1872,38,15,false
2261289415,2672298,2767412,1134,22,11,false
2440627819,2671602,976883,1441,1,20,true
2441425925,2669922,2622695,1911,13,29,false
2448669619,2669922,2764871,2699,43,29,false
2372630271,2669922,2767412,2247,29,16,false
2707573960,2668269,2246141,2178,22,31,false
2486235198,2668269,2831964,1516,9,29,false
3116152227,2668269,4186376,2845,37,30,false
3165809234,2668269,3327688,2234,19,26,true
2707573960,2668269,2246141,2178,22,31,true
3116152227,2668269,4186376,2845,37,30,true
2486235198,2668269,2831964,1516,9,29,true
3109249451,2666603,3750393,1240,33,9,true
3109249451,2666603,3750393,1240,33,9,false
2976616668,2666542,3262512,1121,3,26,true
2354665512,2666297,2701329,1236,11,24,true
2028044432,2665685,2659577,2870,0,0,true
2028606718,2665660,2372610,1683,0,0,false
2028606718,2665660,2372610,1683,0,0,true
2025793560,2665658,2044848,1884,0,0,false
2034395015,2664907,2490065,2163,0,0,true
2049664745,2664907,2593523,1671,0,0,false
2023779447,2664609,2613056,1298,0,0,false
2030145571,2664588,2653531,1489,0,0,true
2474267860,2664588,1496373,2365,30,40,false
2032797265,2664588,1271771,2860,0,0,false
2474267860,2664588,1496373,2365,30,40,true
2030604206,2664588,2378646,1216,0,0,false
2032797265,2664588,1271771,2860,0,0,true
2023748633,2664287,2659311,1570,0,0,false
2828007307,2663631,2738555,1760,11,41,false
3222429733,2663631,4278602,1455,10,28,false
3167659742,2663631,699943,3682,46,38,true
2828528122,2663631,3481244,3679,26,31,false
3148952199,2663631,2099268,2533,23,37,false
3193279653,2663631,2099268,1129,8,15,true
3203312114,2663631,4369633,1266,3,32,true
3187036795,2663631,992217,1288,4,27,true
3151237116,2663631,3343641,3088,17,38,true
3148952199,2663631,2099268,2533,23,37,true
2023945424,2663614,2653531,1439,0,0,true
2030139670,2663239,2664609,2076,0,0,true
2032466114,2663239,2372610,2579,0,0,false
2023761857,2663239,2267137,976,0,0,false
2030139670,2663239,2664609,2076,0,0,false
2764238631,2662515,1218336,2961,54,44,true
2764405158,2662515,1218336,2815,33,37,true
2667934665,2662139,2581813,2267,10,22,false
2568189089,2662139,2767921,1466,36,8,true
2667934665,2662139,2581813,2267,10,22,true
2542684939,2662139,1105664,3912,27,35,true
2758350891,2662139,3444630,2241,22,22,true
2657808043,2661871,2925984,2398,16,27,true
2923621289,2660970,3727033,1797,17,47,true
2030318103,2659577,2658982,3172,0,0,false
2030318103,2659577,2658982,3172,0,0,true
2703116247,2659468,543897,2161,11,26,false
2716259547,2659468,24,1393,16,8,true
2935963848,2659468,2108395,1968,8,29,false
3133488289,2659468,350190,1441,10,31,false
3034690028,2659468,3659536,3819,38,36,false
3106109681,2659468,2108395,3002,22,31,false
3141114465,2659468,3725701,1978,30,16,true
2854356568,2659468,2662139,1351,22,8,true
3175000659,2659468,3586078,1575,3,19,false
3070788533,2659468,3659536,3864,31,39,true
2984639741,2659468,2108395,2387,14,25,false
2984862241,2659468,2108395,1801,25,8,true
3215371257,2659468,2512249,2589,14,27,false
2820936252,2659468,2512249,2146,9,28,false
3045690961,2659468,543897,3019,25,29,false
2743564450,2659468,350190,4191,37,38,true
2820635559,2659468,1836806,2916,36,20,true
2726700625,2659468,1276785,2460,36,22,true
3047809080,2659468,3931120,2160,29,24,true
2859643364,2659468,2581813,2488,36,27,true
2791619869,2659468,1276785,3077,31,34,true
3024561989,2659468,2201839,2535,36,29,true
2821319491,2659468,1836806,3413,38,27,false
2743690402,2659468,350190,2238,31,17,true
2855435364,2659468,3586078,3192,28,32,false
2741219726,2659468,3326875,2182,8,27,false
3101725581,2659468,543897,2835,13,38,false
2834006526,2659468,2586976,2166,10,28,false
2929670084,2659468,98301,1869,23,12,true
2854583374,2659468,2803901,1327,25,14,true
3117288094,2659468,3659536,1777,9,20,false
2982194455,2659468,2644737,1509,20,12,true
2739497510,2659468,24,1572,28,7,true
2799475504,2659468,2581813,3931,51,44,true
3032267242,2659468,543897,2282,35,22,true
2737079320,2659468,1105664,1980,27,11,true
2757790759,2659468,3327985,1468,10,38,false
2741298287,2659468,3326875,1974,2,21,false
2899672816,2659468,2581813,2819,14,40,false
3048404511,2659468,3326875,3131,23,25,true
3113513704,2659468,543897,2441,6,32,false
3140795711,2659468,3725701,1694,39,12,true
2997793593,2659468,543897,1571,26,9,true
2829815586,2659468,3,1904,26,22,true
2657039842,2659468,2108395,1657,24,10,true
2572638069,2659468,2738555,2133,23,15,true
2605030698,2659468,2581813,1848,23,17,true
2923617655,2659468,3586078,2075,36,17,true
3105842850,2659468,2108395,2039,13,37,false
2597591490,2659468,24,1206,27,3,true
2589905829,2659468,1276785,1555,21,16,true
2610082213,2659468,2581813,1393,28,5,true
2935706515,2659468,350190,2090,34,25,true
2935809823,2659468,350190,999,17,2,true
2634540289,2659468,24,3517,44,43,true
2654836293,2659468,3327985,1325,22,2,true
2660834477,2659468,3322300,1911,20,8,true
3127445343,2659468,2581813,1426,26,18,true
2674269571,2659468,3327985,2644,38,21,true
2718450754,2659468,98301,2117,38,18,true
2708604050,2659468,350190,1786,14,33,false
2799475504,2659468,2581813,3931,51,44,false
2935706515,2659468,350190,2090,34,25,false
3032508321,2659468,543897,1917,27,14,false
2821319491,2659468,1836806,3413,38,27,true
2852303205,2659468,3413162,1615,20,8,false
2758104028,2659468,3327985,2350,29,40,true
2791619869,2659468,1276785,3077,31,34,false
2921572795,2659468,543897,1159,23,8,false
2757790759,2659468,3327985,1468,10,38,true
2984862241,2659468,2108395,1801,25,8,false
2577389111,2659468,2789395,1690,38,13,false
2984639741,2659468,2108395,2387,14,25,true
2936097094,2659468,2108395,1763,12,30,true
2984744617,2659468,2108395,2492,34,25,false
2737079320,2659468,1105664,1980,27,11,false
3215371257,2659468,2512249,2589,14,27,true
2929670084,2659468,98301,1869,23,12,false
3024561989,2659468,2201839,2535,36,29,false
3117288094,2659468,3659536,1777,9,20,true
2820635559,2659468,1836806,2916,36,20,false
2859643364,2659468,2581813,2488,36,27,false
3140795711,2659468,3725701,1694,39,12,false
3047728444,2659468,1105664,1414,29,9,false
3121956726,2659468,3659536,1880,13,16,true
3175000659,2659468,3586078,1575,3,19,true
2834006526,2659468,2586976,2166,10,28,true
2933526360,2659468,2581813,1354,20,6,false
2935809823,2659468,350190,999,17,2,false
2588042488,2659468,2581813,1281,21,7,false
2741219726,2659468,3326875,2182,8,27,true
3070788533,2659468,3659536,3864,31,39,false
3113513704,2659468,543897,2441,6,32,true
2923493087,2659468,3586078,1778,22,8,false
2982194455,2659468,2644737,1509,20,12,false
2743564450,2659468,350190,4191,37,38,false
2736921333,2659468,3326875,3080,24,31,true
3101725581,2659468,543897,2835,13,38,true
2935963848,2659468,2108395,1968,8,29,true
2610082213,2659468,2581813,1393,28,5,false
2660834477,2659468,3322300,1911,20,8,false
2607386654,2659468,2789395,1676,24,8,false
2631420628,2659468,2626685,1107,22,2,false
2716259547,2659468,24,1393,16,8,false
2899672816,2659468,2581813,2819,14,40,true
3047562405,2659468,543897,2006,10,32,true
2855435364,2659468,3586078,3192,28,32,true
2997793593,2659468,543897,1571,26,9,false
2654836293,2659468,3327985,1325,22,2,false
2743690402,2659468,350190,2238,31,17,false
2575295113,2659468,795543,1549,28,11,false
2572638069,2659468,2738555,2133,23,15,false
3032267242,2659468,543897,2282,35,22,false
3048404511,2659468,3326875,3131,23,25,false
2829815586,2659468,3,1904,26,22,false
3045690961,2659468,543897,3019,25,29,true
2852132510,2659468,3546261,2601,32,28,false
2678331923,2659468,24,1377,18,4,false
2580387843,2659468,543897,2113,18,35,true
2581931414,2659468,98301,1416,32,8,false
2597591490,2659468,24,1206,27,3,false
2634540289,2659468,24,3517,44,43,false
2674269571,2659468,3327985,2644,38,21,false
2476691977,2659012,2783809,1186,9,20,true
2026215462,2658982,2178386,1788,0,0,false
2028417417,2656636,2567920,2515,0,0,true
2028576252,2655645,2658982,3335,0,0,true
2003230146,2653763,2244697,1591,0,0,true
2600079716,2651866,3152402,1954,26,13,false
2025888649,2651355,2378646,1551,0,0,true
2639076230,2650787,1618462,2017,29,15,true
2821683071,2650787,3626479,2620,32,43,false
2937494839,2650787,3444994,1234,7,22,false
2937557810,2650787,3444994,1683,10,42,false
3111676291,2650787,2277843,2133,37,24,true
2966253607,2650787,3747558,4248,39,45,false
2837476703,2650787,3325212,3382,20,41,false
2672665196,2650787,3098628,2982,27,28,false
2678676706,2650787,3322406,1524,7,22,false
2966095995,2650787,3747558,1553,21,29,false
3024160524,2650787,3706823,3500,36,41,false
2921155910,2650787,3704046,1700,38,8,true
3011632950,2650787,2277843,1814,44,21,true
3040249131,2650787,3704046,1216,27,5,true
3056291439,2650787,3444994,690,1,19,true
2821683071,2650787,3626479,2620,32,43,true
2937494839,2650787,3444994,1234,7,22,true
2937557810,2650787,3444994,1683,10,42,true
3111676291,2650787,2277843,2133,37,24,false
2966253607,2650787,3747558,4248,39,45,true
2837476703,2650787,3325212,3382,20,41,true
2672665196,2650787,3098628,2982,27,28,true
2678676706,2650787,3322406,1524,7,22,true
2639076230,2650787,1618462,2017,29,15,false
3123778012,2650787,3706823,2017,23,32,true
3024308282,2650787,3706823,1834,20,37,true
2921234870,2650787,3704046,1831,41,17,false
3040249131,2650787,3704046,1216,27,5,false
2347232417,2650758,2788413,2580,25,20,true
2034286463,2650667,2649575,1905,0,0,true
2474180927,2649830,1995288,1082,4,33,true
2034106103,2649575,2650667,2188,0,0,false
2495089859,2649105,2822317,2378,59,63,true
2040157873,2648840,2456613,2639,0,0,true
1999068306,2646614,2319121,2577,0,0,true
1999428389,2646614,2600775,2365,0,0,false
2497475573,2646608,2925060,2575,23,40,true
3062547277,2646086,2629121,3456,44,52,false
3070745515,2644737,3586078,2339,24,29,false
2788994348,2644737,2581813,1970,12,29,false
3011524122,2644737,3322396,3082,49,43,true
3058624256,2644737,3661849,1526,36,10,true
2982142868,2644737,2659468,1565,5,29,false
2789133159,2644737,2581813,2200,15,29,false
3070985224,2644737,1105664,1651,40,14,true
3076278165,2644737,3725701,1951,30,37,false
3076378746,2644737,3725701,1300,2,24,false
3101152949,2644737,3718058,1499,34,12,true
3099456915,2644737,3586078,1511,9,40,true
3107937565,2644737,2678752,2557,35,39,true
3101152949,2644737,3718058,1499,34,12,false
3113930276,2644737,3018001,2382,43,7,false
2969163445,2644737,2659468,1554,10,30,true
2755505397,2644737,24,1966,9,44,true
3017373710,2644737,1105664,1677,19,33,true
2995322168,2644737,3262331,2785,23,36,true
3009805008,2644737,3661849,2923,45,21,false
2997361751,2644737,3586078,2956,20,31,true
3076378746,2644737,3725701,1300,2,24,true
2836811838,2643584,2666603,2265,25,32,true
2261667351,2643401,5,3080,30,31,false
2278225671,2643401,1375614,1063,4,17,false
2063614085,2643401,1375614,1884,0,0,false
3170895382,2643401,4288603,1203,6,23,false
3056765761,2643401,2208748,2524,30,43,false
3158237048,2643401,1983234,2594,24,14,true
2435298807,2643401,726228,3223,43,29,true
2440072760,2643401,1375614,1803,31,7,true
2365608522,2643401,15,2791,15,31,false
2065339879,2643401,2640025,1782,0,0,false
3168851979,2643401,3343967,2297,32,11,true
3166830448,2643401,4288603,1802,12,25,false
2065442988,2643401,2640025,2102,0,0,false
2447228956,2643401,726228,2522,17,36,false
2362829195,2643401,2640025,2084,29,14,true
2250660872,2643401,2777247,1115,6,29,false
2252802310,2643401,1951061,2078,23,12,true
2060552296,2643401,2635099,3008,0,0,true
2307040219,2643401,2776208,4164,52,28,true
3170676951,2643401,3325252,1955,8,23,false
3057978475,2643401,2640025,1581,10,23,false
2525095455,2643401,2640025,2271,32,38,false
2387774524,2643401,4,2979,21,22,true
2362079469,2643401,2539098,1989,29,5,true
2062636723,2643401,1951061,5531,0,0,true
2068092670,2643401,1375614,1783,0,0,true
3034458231,2643401,3325252,3014,38,27,true
2063470904,2643401,1375614,1714,0,0,true
2516050244,2643401,2822317,1810,6,29,false
2485112789,2643401,2860414,1069,19,10,true
2307251623,2643401,2776208,2137,25,20,true
2469829561,2643401,2635099,2659,16,22,false
2502714148,2643401,2634810,2940,30,28,true
2439583776,2643401,2538621,2315,12,27,false
2243199792,2643401,2201839,1198,0,0,true
2537577547,2643401,2626685,1673,8,26,false
2444490247,2643401,2640025,2389,13,34,false
2525295008,2643401,20,1312,10,20,false
3159727451,2643401,3258149,3733,34,44,false
2375464709,2643401,2414475,2137,32,24,true
2262201497,2643401,1960029,1366,17,9,true
2261667351,2643401,5,3080,30,31,true
2278225671,2643401,1375614,1063,4,17,true
2063614085,2643401,1375614,1884,0,0,true
2440072760,2643401,1375614,1803,31,7,false
2360333011,2643401,2538621,1901,18,11,false
2362614703,2643401,2640025,3764,41,32,false
2365608522,2643401,15,2791,15,31,true
3166830448,2643401,4288603,1802,12,25,true
2309279730,2643401,2640025,1860,23,10,false
3168851979,2643401,3343967,2297,32,11,false
2394800065,2643401,2414475,1956,23,21,false
2375464709,2643401,2414475,2137,32,24,false
3170895382,2643401,4288603,1203,6,23,true
3171023088,2643401,4288603,1617,6,29,true
2274108767,2643401,1960029,1828,28,14,false
2061014289,2643401,1836806,3421,0,0,false
2362829195,2643401,2640025,2084,29,14,false
2250660872,2643401,2777247,1115,6,29,true
2060491026,2643401,2635099,1389,0,0,true
2252802310,2643401,1951061,2078,23,12,false
3159727451,2643401,3258149,3733,34,44,true
2061212672,2643401,1836806,1907,0,0,false
2434931142,2643401,4,2370,19,16,false
2471945365,2643401,4,1785,12,29,true
2062788365,2643401,1951061,2031,0,0,false
2068092670,2643401,1375614,1783,0,0,false
3034458231,2643401,3325252,3014,38,27,false
2063470904,2643401,1375614,1714,0,0,false
2385439140,2643401,2414095,2684,40,19,false
2516050244,2643401,2822317,1810,6,29,true
2485112789,2643401,2860414,1069,19,10,false
2238503292,2643401,1836806,3595,0,0,false
2522130935,2643401,1520578,2595,21,28,true
2522319724,2643401,1148284,2983,26,44,false
2065339879,2643401,2640025,1782,0,0,true
2446433232,2643401,2635099,2432,10,35,true
2444490247,2643401,2640025,2389,13,34,true
2525295008,2643401,20,1312,10,20,true
2060552296,2643401,2635099,3008,0,0,false
2518311144,2643401,2626685,1810,17,14,false
2262201497,2643401,1960029,1366,17,9,false
1994859791,2642939,2479862,1307,0,0,true
2006895006,2642915,2621843,2109,0,0,true
2010221024,2642901,1532240,1033,0,0,true
2131050160,2642725,1276923,1940,0,0,true
2145169626,2642725,2244697,1975,0,0,false
2064895143,2642725,2640099,3605,0,0,false
2074730485,2642725,2244697,1783,0,0,false
2116835180,2642725,2701329,2764,0,0,true
2064895143,2642725,2640099,3605,0,0,true
2131050160,2642725,1276923,1940,0,0,false
2145169626,2642725,2244697,1975,0,0,true
2064631768,2642725,3,1970,0,0,true
2116835180,2642725,2701329,2764,0,0,false
2014361846,2642671,2621843,1529,0,0,false
2007288929,2642671,55,2227,0,0,false
2014361846,2642671,2621843,1529,0,0,true
2568899416,2642461,1633432,1006,2,16,true
2566097936,2642451,2727654,2014,24,27,false
2494483717,2642451,2803448,2887,40,18,true
2566097936,2642451,2727654,2014,24,27,true
2494483717,2642451,2803448,2887,40,18,false
2637752774,2642451,2308925,2057,13,35,true
1986732619,2642413,2621843,1430,0,0,true
2478854400,2642304,2685608,1203,6,24,true
2836855662,2642171,2586976,2111,4,28,false
2379415477,2642171,2006913,2973,23,39,false
2719361223,2642171,1883502,2421,19,34,false
2392853767,2642171,1883502,1883,32,14,true
2467933282,2642171,2783913,2698,18,30,false
2467792562,2642171,2783913,1988,22,7,true
2467649043,2642171,2783913,2358,15,32,false
2504081168,2642171,2163,1864,24,9,true
2467346817,2642171,111474,2787,22,38,false
2461369456,2642171,55,1944,10,20,false
2465524303,2642171,2538753,1631,24,7,true
2992096687,2642171,3729377,3078,34,31,true
2532467081,2642171,2790766,1239,4,33,false
2461049428,2642171,46,1972,9,36,false
2463706598,2642171,2538753,1799,11,35,false
2460737408,2642171,2790766,2389,38,18,true
2463232208,2642171,2006913,1765,21,10,true
2943687617,2642171,2533075,2522,21,28,false
2823228066,2642171,4,954,22,2,true
2750007463,2642171,2533075,1378,10,21,false
2967899663,2642171,111474,3527,28,42,false
2488684011,2642171,2790766,1403,24,4,true
2530490207,2642171,2533075,1468,23,11,true
2662027296,2642171,59,1178,25,13,true
2938678335,2642171,3326680,1566,20,15,true
2391528862,2642171,1883502,2811,30,49,false
2388960049,2642171,46,1551,22,7,true
2391460754,2642171,1883502,2077,25,18,true
2398546934,2642171,1883502,1896,7,34,false
2399012335,2642171,1883502,2149,13,35,false
2389073738,2642171,46,3574,30,42,false
2398914028,2642171,1883502,2092,12,25,false
2398678361,2642171,1883502,1857,36,17,true
2393660228,2642171,111474,1773,28,19,true
2393750290,2642171,111474,2685,29,25,true
2463407690,2642171,111474,2783,29,30,true
2391372521,2642171,1883502,2122,22,27,false
2462978052,2642171,1883502,5570,35,44,true
2389174213,2642171,46,2955,43,35,true
2530566335,2642171,2533075,2837,28,41,false
2600139014,2642171,46,1736,10,48,false
2504180385,2642171,2163,1247,6,29,false
2600267452,2642171,46,1764,31,8,true
2391225965,2642171,2621843,1785,12,22,false
2388164307,2642171,1883502,1470,43,24,true
2388266565,2642171,1883502,2452,52,28,true
2957209631,2642171,36,4105,37,35,false
2521030247,2642171,55,1847,9,25,false
2450449216,2642171,59,2309,29,19,true
2482030715,2642171,2006913,2427,16,38,false
2721400291,2642171,1838315,1508,9,25,false
2758241073,2642171,2163,2158,33,15,true
2530669102,2642171,2533075,2510,37,32,true
2532639921,2642171,2790766,2057,30,19,true
2390888872,2642171,2621843,3094,27,32,false
2831866118,2642171,1375614,1951,3,18,false
2747861268,2642171,2850016,2782,45,37,true
2593273196,2642171,2538753,2556,19,37,false
2379562978,2642171,2006913,1829,24,32,false
2739453952,2642171,36,1435,19,4,true
