"Match ID","Series","League","Start Date/Time","Match Length","Duration secs","Kills Score","Dummy","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"3276543914","","5401","27 jun 2017 06:31","38:29","2309","10-37","10,37","Dire","Wheel Whreck While Whistling","Peanut Bruddah, @KvHDotA, 726, iAnnihilate, Mad","Team NP","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-"
"3276531419","","5401","27 jun 2017 06:19","26:35","1595","25-11","25,11","Radiant","Digital Chaos","BuLba, Forev, DuBu, Abed, mason","OverPower","LFT.Colleo, Enough, venom, Gunnar, Ca$H"
"3276529430","","5401","27 jun 2017 06:18","15:19","919","5-10","5,10","Dire","STARS e-Sports","waitandbl333333d, history, Ned, Lil_kin6, Sooths","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3276522925","","5401","27 jun 2017 06:12","58:02","3482","18-49","18,49","Dire","Vici Gaming","Hao, ChuaN, Ori, hym, Yang","Team VGJ","rOtk, fy, Fenrir, Agressif, Freeze"
"3276519753","","5401","27 jun 2017 06:09","42:18","2538","32-15","32,15","Radiant","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata","EHOME.KEEN","佞臣, Rong, 影, 荧, dark"
"3276494966","","5401","27 jun 2017 05:44","25:23","1523","5-18","5,18","Dire","Unknown Team","DoomSDay, Sword, ??????????, Unknown, J E I M A R I","Midas Club Elite","peco, FuckinEh, LESLÃO, Thiolicor, M-GOD"
"3276481968","","5401","27 jun 2017 05:31","37:08","2228","23-20","23,20","Radiant","TNC Pro Team","1437, Raven, TIMS, Kuku, Sam H","Happy Feet","JessieVash*, Jeyo, Benhur, yAj, Julz*"
"3276461749","","5401","27 jun 2017 05:10","38:30","2310","23-27","23,27","Dire","EHOME","CTY, y`Maxine, Faith_bian, old chicken, Guardian","TEAM MAX","Chalice, XXSJ, Fonte, yChen-, Hy"
"3276456688","","5401","27 jun 2017 05:05","46:56","2816","34-21","34,21","Radiant","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","Team NP","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-"
"3276455223","","5401","27 jun 2017 05:04","41:26","2486","23-39","23,39","Dire","Moogle","KAL, poloson, Chibix, Meracle♥L, TEAMSAF","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3276453310","","5401","27 jun 2017 05:02","39:09","2349","30-17","30,17","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Team VGJ","rOtk, fy, Fenrir, Agressif, Freeze"
"3276441192","","5401","27 jun 2017 04:49","33:29","2009","20-33","20,33","Dire","Starboyz","Amelia Z, GrandMaguS, JPfood, THANKS, saf","Guess","wwd, ixmike88, TimadoisGarbage, @WuDotA, c++"
"3276432556","","5401","27 jun 2017 04:41","1:05:16","3916","39-25","39,25","Radiant","Elite Wolves","papita, ., Masoku, Kotarō.sr4ever, 830","SG e-sports team","c4t, Kingrd, 4dr, hFn, tavo"
"3276431065","","5401","27 jun 2017 04:39","44:33","2673","32-12","32,12","Radiant","MAD KINGS-","MyStory, Akashi-Seijuro , nash gold jr, sl4d1n-, Unknown","anthrax","Unfortunate, pro, Shikafu, Jhontano, .JPPcc"
"3276395433","","5401","27 jun 2017 04:02","1:07:12","4032","41-24","41,24","Radiant","Mineski","Mag, MuShi, ninjaboogie, .Midori 丶no Ō, ryOyr","Clutch Gamers","rApy-, Boombacs, Gabbi, ARMEL!, FLYSOLO"
"3276393725","","5401","27 jun 2017 04:00","40:01","2401","25-14","25,14","Radiant","LGD-GAMING","Yao, Maybe, M99_ JY., old eLeVeN, Ame","Vici Gaming","Hao, ChuaN, Ori, hym, Yang"
"3276393537","","5401","27 jun 2017 04:00","35:13","2113","33-18","33,18","Radiant","Execration","Kim0, Zero Kiryu, Nando, raging-_-potato, Rr?","Faceless","Black^, iceiceice, xy, NutZ, Jabz"
"3276393333","","5401","27 jun 2017 03:59","48:10","2890","9-24","9,24","Dire","CDEC Gaming","June, demons, June, Feb, Flyby","FTD.a","大咕噜。, Puer tea, 零, 牛欢喜, 失落叶"
"3276392063","","5401","27 jun 2017 03:58","42:50","2570","42-17","42,17","Radiant","Planet Odd","MoonMeander, w33, Resolut1on, MiSeRy, Saksa","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero"
"3276384723","","5401","27 jun 2017 03:50","36:33","2193","31-13","31,13","Radiant","Digital Chaos","BuLba, Forev, DuBu, Abed, mason","Team Red","Newsham, monkeys-forever, frenzy, Zyzzy, Jenkins"
"3276376431","","5401","27 jun 2017 03:41","35:05","2105","12-28","12,28","Dire","Elite Wolves","papita, ., Masoku, Kotarō.sr4ever, 830","Midas Club Elite","peco, FuckinEh, LESLÃO, Thiolicor, M-GOD"
"3276365045","","5401","27 jun 2017 03:28","34:17","2057","27-30","27,30","Radiant","Union Gaming Bolivia","Bichito, Black_Star, AFK, YPFB, EG.Sum1erda :v","Colombia DotA","ted, ⠀⠀⠀⠀⠀, Mogur, YiSuS, CrAker-"
"3276333514","","5401","27 jun 2017 02:51","40:28","2428","11-38","11,38","Dire","Planet Odd","MoonMeander, w33, Resolut1on, MiSeRy, Saksa","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3276330348","","5401","27 jun 2017 02:47","35:10","2110","10-24","10,24","Dire","Starboyz","Amelia Z, GrandMaguS, JPfood, THANKS, saf","Wheel Whreck While Whistling","Peanut Bruddah, @KvHDotA, 726, iAnnihilate, Mad"
"3276294301","","5401","27 jun 2017 02:01","33:50","2030","32-13","32,13","Radiant","anthrax","Unfortunate, pro, Shikafu, Jhontano, .JPPcc","Union Gaming Bolivia","Bichito, Black_Star, AFK, YPFB, EG.Sum1erda :v"
"3276281606","","5401","27 jun 2017 01:44","44:10","2650","38-27","38,27","Radiant","Wheel Whreck While Whistling","Peanut Bruddah, @KvHDotA, 726, iAnnihilate, Mad","OverPower","LFT.Colleo, Enough, venom, Gunnar, Ca$H"
"3276279242","","5401","27 jun 2017 01:41","29:07","1747","21-9","21,9","Radiant","Guess","wwd, ixmike88, TimadoisGarbage, @WuDotA, c++","Team Red","Newsham, monkeys-forever, frenzy, Zyzzy, Jenkins"
"3276278414","","5401","27 jun 2017 01:40","32:52","1972","25-13","25,13","Radiant","STARS e-Sports","waitandbl333333d, history, Ned, Lil_kin6, Sooths","Colombia DotA","ted, ⠀⠀⠀⠀⠀, Mogur, YiSuS, CrAker-"
"3276246388","","5401","27 jun 2017 12:58","30:35","1835","13-18","13,18","Dire","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","SG e-sports team","c4t, Kingrd, 4dr, hFn, tavo"
"3276229201","","5401","27 jun 2017 12:37","35:39","2139","26-6","26,6","Radiant","Team NP","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero"
"3276226816","","5401","27 jun 2017 12:34","39:11","2351","10-34","10,34","Dire","Unknown Team","DoomSDay, Sword, ??????????, Unknown, J E I M A R I","MAD KINGS-","MyStory, Akashi-Seijuro , nash gold jr, sl4d1n-, Unknown"
"3276224443","","5401","27 jun 2017 12:31","23:50","1430","6-28","6,28","Dire","Starboyz","Amelia Z, GrandMaguS, JPfood, THANKS, saf","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee"
"3276169834","","5401","26 jun 2017 11:32","40:38","2438","31-18","31,18","Radiant","Wheel Whreck While Whistling","Peanut Bruddah, @KvHDotA, 726, iAnnihilate, Mad","Team Red","Newsham, monkeys-forever, frenzy, Zyzzy, Jenkins"
"3276160699","","5401","26 jun 2017 11:23","29:31","1771","6-23","6,23","Dire","Starboyz","Amelia Z, GrandMaguS, JPfood, THANKS, saf","Team NP","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-"
"3276156941","","5401","26 jun 2017 11:20","51:46","3106","35-27","35,27","Dire","Elite Wolves","papita, ., Masoku, Kotarō.sr4ever, 830","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3276129449","","5401","26 jun 2017 10:55","36:49","2209","33-19","33,19","Radiant","Unknown Team","DoomSDay, Sword, ??????????, Unknown, J E I M A R I","Union Gaming Bolivia","Bichito, Black_Star, AFK, YPFB, EG.Sum1erda :v"
"3276111372","","5401","26 jun 2017 10:39","38:05","2285","18-31","18,31","Dire","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, 747","Team Singularity","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3276105966","","5401","26 jun 2017 10:34","38:45","2325","16-26","16,26","Dire","Comanche","sQreen, hNN), GGwpLanaya lft, Øxn, XaKoH","M19","Nίx, Funn1k, Misha, iLTW,"
"3276104603","","5401","26 jun 2017 10:33","26:46","1606","9-33","9,33","Dire","Crescendo","EGM, syndereN, Akke, BabyKnight, Xcalibur","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN"
"3276098324","","5401","26 jun 2017 10:28","44:08","2648","11-19","11,19","Dire","Digital Chaos","BuLba, Forev, DuBu, Abed, mason","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero"
"3276090822","","5401","26 jun 2017 10:22","29:56","1796","29-12","29,12","Radiant","Planet Odd","MoonMeander, w33, Resolut1on, MiSeRy, Saksa","Guess","wwd, ixmike88, TimadoisGarbage, @WuDotA, c++"
"3276084732","","5401","26 jun 2017 10:17","44:34","2674","17-26","17,26","Dire","@ANIME PRO BOKSERA","Sedoy, Nofear, yoky-, Chu, Pikachu[ϟ]","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg"
"3276054262","","5401","26 jun 2017 09:54","29:57","1797","28-14","28,14","Radiant","SG e-sports team","c4t, Kingrd, 4dr, hFn, tavo","Colombia DotA","ted, ⠀⠀⠀⠀⠀, Mogur, YiSuS, CrAker-"
"3276027917","","5401","26 jun 2017 09:34","1:14:02","4442","42-36","42,36","Dire","anthrax","Unfortunate, pro, Shikafu, Jhontano, .JPPcc","STARS e-Sports","waitandbl333333d, history, Ned, Lil_kin6, Sooths"
"3276025580","","5401","26 jun 2017 09:32","33:08","1988","37-9","37,9","Radiant","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","OverPower","LFT.Colleo, Enough, venom, Gunnar, Ca$H"
"3276025304","","5401","26 jun 2017 09:32","37:39","2259","32-18","32,18","Radiant","Alliance","Limmp, Handsken, jonassomfan, Era, Pablo","Cool Beans","Niqua, iNSaNiA, ComeWithMe, Loda, miCKe"
"3276025150","","5401","26 jun 2017 09:32","41:22","2482","17-50","17,50","Dire","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG"
"3276014675","","5401","26 jun 2017 09:24","43:27","2607","20-25","20,25","Dire","Effect","Afoninje, Maden, ArsZeeqq, nongrata`, KingR?!","Gambit Esports","chshrct, Bignum, ALWAYSWANNAFLY, Qooman, twitch.tv/daxak"
"3276013632","","5401","26 jun 2017 09:23","28:37","1717","14-27","14,27","Dire","Natus Vincere","Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !","Team Empire","fn, Ghostik, Miposhka, Chappie, RodjER"
"3276010559","","5401","26 jun 2017 09:21","39:59","2399","31-17","31,17","Radiant","Digital Chaos","BuLba, Forev, DuBu, Abed, mason","Guess","wwd, ixmike88, TimadoisGarbage, @WuDotA, c++"
"3275935059","","5401","26 jun 2017 08:26","57:07","3427","29-39","29,39","Dire","MAD KINGS-","MyStory, Akashi-Seijuro , nash gold jr, sl4d1n-, Unknown","Midas Club Elite","peco, FuckinEh, LESLÃO, Thiolicor, M-GOD"
"3275933008","","5401","26 jun 2017 08:25","34:54","2094","10-26","10,26","Dire","4 protect five","DancingDragon, SlashStrike, etakaka, eskillz, Five","PENTA Sports","Buugi, JaBbZ-, Blazemon, dnz , Skiter.Oyasumi"
"3275931259","","5401","26 jun 2017 08:24","27:54","1674","9-23","9,23","Dire","Double Dimension","｡◕‿◕｡̿, Flow, dark, UnderShock, B7 next LeveL","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE"
"3275929302","","5401","26 jun 2017 08:22","44:46","2686","27-35","27,35","Dire","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","Team Red","Newsham, monkeys-forever, frenzy, Zyzzy, Jenkins"
"3275927474","","5401","26 jun 2017 08:21","43:20","2600","20-35","20,35","Dire","Unknown Team","DoomSDay, Sword, ??????????, Unknown, J E I M A R I","STARS e-Sports","waitandbl333333d, history, Ned, Lil_kin6, Sooths"
"3275921467","","5401","26 jun 2017 08:17","38:21","2301","31-18","31,18","Radiant","Natus Vincere","Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !","Gambit Esports","chshrct, Bignum, ALWAYSWANNAFLY, Qooman, twitch.tv/daxak"
"3275918851","","5401","26 jun 2017 08:15","51:26","3086","41-15","41,15","Radiant","Crescendo","EGM, syndereN, Akke, BabyKnight, Xcalibur","Cool Beans","Niqua, iNSaNiA, ComeWithMe, Loda, miCKe"
"3275918719","","5401","26 jun 2017 08:15","26:02","1562","19-3","19,3","Radiant","Team NP","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-","OverPower","LFT.Colleo, Enough, venom, Gunnar, Ca$H"
"3275836033","","5401","26 jun 2017 07:16","21:49","1309","26-8","26,8","Radiant","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE","Comanche","sQreen, hNN), GGwpLanaya lft, Øxn, XaKoH"
"3275825273","","5401","26 jun 2017 07:10","31:20","1880","17-32","17,32","Dire","Union Gaming Bolivia","Bichito, Black_Star, AFK, YPFB, EG.Sum1erda :v","Midas Club Elite","peco, FuckinEh, LESLÃO, Thiolicor, M-GOD"
"3275824679","","5401","26 jun 2017 07:09","35:17","2117","23-23","23,23","Dire","anthrax","Unfortunate, pro, Shikafu, Jhontano, .JPPcc","SG e-sports team","c4t, Kingrd, 4dr, hFn, tavo"
"3275810358","","5401","26 jun 2017 07:01","37:41","2261","29-15","29,15","Radiant","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, 747","4 protect five","DancingDragon, SlashStrike, etakaka, eskillz, Five"
"3275808794","","5401","26 jun 2017 07:00","59:04","3544","19-34","19,34","Dire","Wheel Whreck While Whistling","Peanut Bruddah, @KvHDotA, 726, iAnnihilate, Mad","Planet Odd","MoonMeander, w33, Resolut1on, MiSeRy, Saksa"
"3275808176","","5401","26 jun 2017 06:59","30:37","1837","6-20","6,20","Dire","Starboyz","Amelia Z, GrandMaguS, JPfood, THANKS, saf","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero"
"3275790914","","5401","26 jun 2017 06:49","1:02:17","3737","35-34","35,34","Radiant","M19","Nίx, Funn1k, Misha, iLTW,","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg"
"3275764122","","5401","26 jun 2017 06:33","1:23:58","5038","51-50","51,50","Dire","Team Singularity","Kacor, lisek, Exotic_Deer, Patos, Nisha","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN"
"3275738929","","5401","26 jun 2017 06:19","23:53","1433","6-25","6,25","Dire","Colombia DotA","ted, ⠀⠀⠀⠀⠀, Mogur, YiSuS, CrAker-","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3275695734","","5401","26 jun 2017 05:55","46:28","2788","35-24","35,24","Radiant","MAD KINGS-","MyStory, Akashi-Seijuro , nash gold jr, sl4d1n-, Unknown","Elite Wolves","papita, ., Masoku, Kotarō.sr4ever, 830"
"3275689511","","5401","26 jun 2017 05:51","1:01:54","3714","42-48","42,48","Radiant","Effect","Afoninje, Maden, ArsZeeqq, nongrata`, KingR?!","@ANIME PRO BOKSERA","Sedoy, Nofear, yoky-, Chu, Pikachu[ϟ]"
"3275686186","","5401","26 jun 2017 05:50","32:08","1928","33-13","33,13","Radiant","Team Empire","fn, Ghostik, Miposhka, Chappie, RodjER","Double Dimension","｡◕‿◕｡̿, Flow, dark, UnderShock, B7 next LeveL"
"3275683703","","5401","26 jun 2017 05:48","46:10","2770","22-22","22,22","Radiant","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","Alliance","Limmp, Handsken, jonassomfan, Era, Pablo"
"3275667950","","5401","26 jun 2017 05:40","30:32","1832","8-30","8,30","Dire","PENTA Sports","Buugi, JaBbZ-, Blazemon, dnz , Skiter.Oyasumi","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG"
"3275563733","","5401","26 jun 2017 04:47","34:47","2087","32-15","32,15","Radiant","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","Cool Beans","Niqua, iNSaNiA, ComeWithMe, Loda, miCKe"
"3275553729","","5401","26 jun 2017 04:43","34:40","2080","34-14","34,14","Radiant","PENTA Sports","Buugi, JaBbZ-, Blazemon, dnz , Skiter.Oyasumi","Alliance","Limmp, Handsken, jonassomfan, Era, Pablo"
"3275549361","","5401","26 jun 2017 04:41","32:11","1931","10-33","10,33","Dire","Comanche","sQreen, hNN), GGwpLanaya lft, Øxn, XaKoH","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg"
"3275546909","","5401","26 jun 2017 04:39","46:43","2803","28-22","28,22","Radiant","Natus Vincere","Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !","@ANIME PRO BOKSERA","Sedoy, Nofear, yoky-, Chu, Pikachu[ϟ]"
"3275492852","","5401","26 jun 2017 04:13","36:18","2178","34-12","34,12","Radiant","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit","Geek Fam","SexyBamboe, Roddgee, Velo, Teehee, Syeonix"
"3275412980","","5401","26 jun 2017 03:36","47:37","2857","39-37","39,37","Radiant","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, 747","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG"
"3275405570","","5401","26 jun 2017 03:33","40:29","2429","14-40","14,40","Dire","Faceless","Black^, iceiceice, xy, NutZ, Jabz","TNC Pro Team","1437, Raven, TIMS, Kuku, Sam H"
"3275399089","","5401","26 jun 2017 03:30","44:23","2663","35-17","35,17","Radiant","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN","4 protect five","DancingDragon, SlashStrike, etakaka, eskillz, Five"
"3275351174","","5401","26 jun 2017 03:06","1:08:36","4116","48-47","48,47","Radiant","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg","Effect","Afoninje, Maden, ArsZeeqq, nongrata`, KingR?!"
"3275340129","","5401","26 jun 2017 03:01","51:17","3077","51-39","51,39","Radiant","Moogle","KAL, poloson, Chibix, Meracle♥L, TEAMSAF","Skatemasters","rizz, delusionalTrash, XemistrY, davit, love"
"3275297767","","5401","26 jun 2017 02:41","43:46","2626","30-12","30,12","Radiant","Double Dimension","｡◕‿◕｡̿, Flow, dark, UnderShock, B7 Next LeveL","Gambit Esports","chshrct, Bignum, ALWAYSWANNAFLY, Qooman, twitch.tv/daxak"
"3275276589","","5401","26 jun 2017 02:31","38:09","2289","35-12","35,12","Radiant","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, 747","Alliance","Limmp, Handsken, jonassomfan, Era, Pablo"
"3275248394","","5401","26 jun 2017 02:18","54:04","3244","46-35","46,35","Radiant","Mineski","Mag, MuShi, ninjaboogie, .Midori 丶no Ō, ryOyr","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3275206476","","5401","26 jun 2017 01:57","37:30","2250","35-12","35,12","Radiant","Execration","Kim0, Zero Kiryu, Nando, raging-_-potato, Rr?","Moogle","KAL, poloson, Chibix, Meracle♥L, TEAMSAF"
"3275183011","","5401","26 jun 2017 01:45","39:59","2399","30-26","30,26","Dire","Team Empire","fn, Ghostik, Miposhka, Chappie, RodjER","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE"
"3275178718","","5401","26 jun 2017 01:43","20:55","1255","10-30","10,30","Dire","Effect","Afoninje, Maden, ArsZeeqq, nongrata`, KingR?!","M19","Nίx, Funn1k, Misha, iLTW,"
"3275124185","","5401","26 jun 2017 01:14","33:03","1983","8-28","8,28","Dire","Skatemasters","rizz, delusionalTrash, XemistrY, davit, love","Geek Fam","SexyBamboe, Roddgee, Velo, Teehee, Syeonix"
"3275108399","","5401","26 jun 2017 01:06","34:28","2068","20-21","20,21","Dire","Crescendo","EGM, syndereN, Akke, BabyKnight, Xcalibur","Team Singularity","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3275066534","","5401","26 jun 2017 12:41","37:43","2263","17-22","17,22","Dire","Comanche","sQreen, hNN), GGwpLanaya lft, Øxn, XaKoH","Team Empire","fn, Ghostik, Miposhka, Chappie, RodjER"
"3275056852","","5401","26 jun 2017 12:36","42:01","2521","12-29","12,29","Dire","Happy Feet","JessieVash*, Jeyo, Benhur, yAj, Julz*","Clutch Gamers","rApy-, Boombacs, Gabbi, ARMEL!, FLYSOLO"
"3275045676","","5401","26 jun 2017 12:29","44:52","2692","42-8","42,8","Radiant","@ANIME PRO BOKSERA","Sedoy, Nofear, yoky-, Chu, Pikachu[ϟ]","Double Dimension","｡◕‿◕｡̿, Flow, dark, UnderShock, B7 Next LeveL"
"3275038059","","5401","26 jun 2017 12:25","1:42:19","6139","55-54","55,54","Radiant","Cool Beans","Niqua, iNSaNiA, ComeWithMe, Loda, miCKe","PENTA Sports","Buugi, JaBbZ-, Blazemon, dnz , Skiter.Oyasumi"
"3275012710","","5401","26 jun 2017 12:10","32:36","1956","29-4","29,4","Radiant","Execration","Kim0, Zero Kiryu, Nando, raging-_-potato, Rr?","Geek Fam","SexyBamboe, Roddgee, Velo, Teehee, Syeonix"
"3275011120","","5401","26 jun 2017 12:09","31:17","1877","18-11","18,11","Radiant","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","Crescendo","EGM, syndereN, Akke, BabyKnight, Xcalibur"
"3274946646","","5401","26 jun 2017 11:30","39:18","2358","12-23","12,23","Dire","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE","Gambit Esports","chshrct, Bignum, ALWAYSWANNAFLY, Qooman, twitch.tv/daxak"
"3274935013","","5401","26 jun 2017 11:24","39:38","2378","30-12","30,12","Radiant","M19","Nίx, Funn1k, Misha, iLTW,","Natus Vincere","Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !"
"3274927926","","5401","26 jun 2017 11:19","26:52","1612","22-8","22,8","Radiant","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit","Clutch Gamers","rApy-, Boombacs, Gabbi, ARMEL!, FLYSOLO"
"3274908009","","5401","26 jun 2017 11:08","37:34","2254","19-28","19,28","Dire","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN"
"3274904857","","5401","26 jun 2017 11:06","1:02:50","3770","14-31","14,31","Dire","Happy Feet","JessieVash*, Jeyo, Benhur, yAj, Julz*","Faceless","Black^, iceiceice, xy, NutZ, Jabz"
"3274904832","","5401","26 jun 2017 11:06","36:06","2166","29-12","29,12","Radiant","Team Singularity","Kacor, lisek, Exotic_Deer, Patos, Nisha","4 protect five","DancingDragon, SlashStrike, etakaka, eskillz, Five"
"3274816116","","5401","26 jun 2017 10:12","37:06","2226","20-30","20,30","Dire","Moogle","KAL, poloson, Chibix, Meracle♥L, TEAMSAF","TNC Pro Team","1437, Raven, TIMS, Kuku, Sam H"
"3274804698","","5401","26 jun 2017 10:06","50:07","3007","15-13","15,13","Radiant","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE","@ANIME PRO BOKSERA","Sedoy, Nofear, yoky-, Chu, Pikachu[ϟ]"
"3274800531","","5401","26 jun 2017 10:03","26:29","1589","11-26","11,26","Dire","Skatemasters","rizz, delusionalTrash, XemistrY, davit, love","Mineski","Mag, MuShi, ninjaboogie, .Midori 丶no Ō, ryOyr"
"3274795436","","5401","26 jun 2017 10:00","39:42","2382","34-18","34,18","Radiant","M19","Nίx, Funn1k, Misha, iLTW,","Double Dimension","｡◕‿◕｡̿, Flow, dark, UnderShock, B7 Next LeveL"
"3274794810","","5401","26 jun 2017 10:00","37:51","2271","29-11","29,11","Radiant","4 protect five","DancingDragon, SlashStrike, etakaka, eskillz, Five","Crescendo","EGM, syndereN, Akke, BabyKnight, Xcalibur"
"3274794292","","5401","26 jun 2017 09:59","45:55","2755","21-20","21,20","Dire","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN","Alliance","Limmp, Handsken, jonassomfan, Era, Pablo"
"3274669416","","5401","26 jun 2017 08:40","54:06","3246","36-22","36,22","Radiant","TNC Pro Team","1437, Raven, TIMS, Kuku, Sam H","Geek Fam","SexyBamboe, Roddgee, Velo, Teehee, Syeonix"
"3274667512","","5401","26 jun 2017 08:38","45:55","2755","22-39","22,39","Dire","Happy Feet","JessieVash*, Jeyo, Benhur, yAj, Julz*","Moogle","KAL, poloson, Chibix, Meracle♥L, TEAMSAF"
"3274564960","","5401","26 jun 2017 07:25","37:52","2272","13-20","13,20","Dire","Clutch Gamers","rApy-, Boombacs, Gabbi, ARMEL!, FLYSOLO","Faceless","Black^, iceiceice, xy, NutZ, Jabz"
"3274557442","","5401","26 jun 2017 07:19","45:47","2747","40-44","40,44","Dire","Skatemasters","rizz, delusionalTrash, XemistrY, davit, love","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3274481930","","5401","26 jun 2017 06:19","37:06","2226","7-31","7,31","Dire","Moogle","KAL, poloson, Chibix, Meracle♥L, TEAMSAF","Faceless","Black^, iceiceice, xy, NutZ, Jabz"
"3274481444","","5401","26 jun 2017 06:18","28:01","1681","25-6","25,6","Radiant","Execration","Kim0, Zero Kiryu, Nando, raging-_-potato, Rr?","Mineski","Mag, MuShi, ninjaboogie, .Midori 丶no Ō, ryOyr"
"3274394099","","5401","26 jun 2017 05:01","53:13","3193","21-37","21,37","Dire","Mineski","Mag, MuShi, ninjaboogie, .Midori 丶no Ō, ryOyr","TNC Pro Team","1437, Raven, TIMS, Kuku, Sam H"
"3274393974","","5401","26 jun 2017 05:01","33:08","1988","17-37","17,37","Dire","Execration","Kim0, Zero Kiryu, Nando, raging-_-potato, Rr?","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3274330770","","5401","26 jun 2017 04:02","33:50","2030","15-17","15,17","Dire","Skatemasters","rizz, delusionalTrash, XemistrY, davit, love","Clutch Gamers","rApy-, Boombacs, Gabbi, ARMEL!, FLYSOLO"
"3274329415","","5401","26 jun 2017 04:01","29:20","1760","12-25","12,25","Dire","Happy Feet","JessieVash*, Jeyo, Benhur, yAj, Julz*","Geek Fam","SexyBamboe, Roddgee, Velo, Teehee, Syeonix"
"3273901346","","3534","25 jun 2017 09:09","24:33","1473","35-4","35,4","Radiant","Vegetables Esports Club","tsunami, Fogged, Capitalist, , KoreanBarbecue","FILLER PICK","@TobiWanDOTA, Merlini, Lacoste_, ODPixel, Draskyl"
"3259012549","144920","4442","19 jun 2017 02:43","43:00","2580","11-25","11,25","Dire","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo"
"3258970732","144920","4442","19 jun 2017 01:52","22:24","1344","25-4","25,4","Radiant","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo"
"3258915301","144920","4442","19 jun 2017 12:46","39:08","2348","29-35","29,35","Dire","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo"
